Customer_id,Area,Children,Education,Employment,Marital,Churn,Outage_sec_perweek,Techie,Contract,Tablet,InternetService,Multiple,TechSupport,Tenure,MonthlyCharge,Bandwidth_GB_Year
F239052,Rural,0.0,High School or GED,Full Time,Separated,Yes,4.763719,Yes,One year,No,DSL,Yes,No,3.921335,184.2217,0.0
K112541,Urban,0.0,Postgraduate,Full Time,Divorced,Yes,9.059857,No,Month-to-month,No,DSL,No,Yes,8.925564,164.3493,0.0
P651891,Urban,0.0,Associate's,Full Time,Married,No,11.07434,No,Month-to-month,No,Fiber Optic,No,No,7.610924,150.5536,775.1852
F705714,Urban,0.0,Some College,Student,Divorced,Yes,7.511218,No,Month-to-month,No,Fiber Optic,No,No,11.59641,149.3865,1209.434
A629515,Suburban,0.0,No Degree,Full Time,Separated,Yes,38.86865,No,Month-to-month,No,DSL,Yes,No,5.540815,223.3873,1201.716
U811590,Urban,0.0,High School or GED,Part Time,Divorced,No,9.175541,No,One year,No,Fiber Optic,No,Yes,5.527407,174.9614,974.4325
W136734,Urban,0.0,Postgraduate,Unemployed,Married,No,11.51422,Yes,Month-to-month,Yes,No Internet Service,No,Yes,14.93552,165.9998,1670.496
I134073,Urban,0.0,No Degree,Full Time,Married,No,15.9056,No,Month-to-month,Yes,Fiber Optic,No,No,2.106961,149.5184,561.8079
V996819,Urban,0.0,High School or GED,Retired,Divorced,Yes,12.06073,No,Month-to-month,Yes,No Internet Service,Yes,Yes,0.0,175.1028,0.0
J963716,Rural,0.0,Some College,Retired,Divorced,No,13.159,No,Month-to-month,No,Fiber Optic,No,Yes,1.923729,151.652,577.0059
L89789,Urban,6.0,High School or GED,Retired,Widowed,No,11.41666,No,Two Year,No,No Internet Service,No,Yes,3.542704,95.17104,645.1788
F329263,Suburban,0.0,High School or GED,Full Time,Never Married,Yes,7.611857,No,Month-to-month,Yes,Fiber Optic,Yes,No,4.192662,203.9918,700.7756
Y32102,Urban,0.0,Bachelor's,Student,Divorced,Yes,14.12848,No,Month-to-month,Yes,Fiber Optic,No,No,16.61624,232.8903,2025.449
Y13900,Rural,0.0,Some College,Student,Separated,Yes,10.37239,No,Month-to-month,No,No Internet Service,Yes,Yes,0.0,174.9755,0.0
O454686,Rural,3.0,Bachelor's,Full Time,Divorced,No,6.302924,No,Month-to-month,No,No Internet Service,No,No,5.129202,130.5988,992.4934
N151673,Suburban,1.0,Associate's,Student,Never Married,No,11.75009,No,Two Year,Yes,Fiber Optic,No,No,3.817742,152.4804,506.3292
E564911,Urban,2.0,Associate's,Full Time,Divorced,No,5.848012,No,Two Year,No,Fiber Optic,Yes,No,14.48515,180.7718,1528.123
M06058,Rural,3.0,Bachelor's,Student,Never Married,Yes,14.23231,No,Month-to-month,Yes,Fiber Optic,Yes,Yes,19.39623,286.0322,2425.974
K332381,Suburban,7.0,High School or GED,Full Time,Widowed,Yes,4.186643,No,Month-to-month,No,Fiber Optic,Yes,No,3.367927,178.1842,722.0495
G987231,Suburban,8.0,Postgraduate,Unemployed,Widowed,Yes,10.31836,No,Month-to-month,No,No Internet Service,No,Yes,9.031197,115.5485,1109.678
K01322,Suburban,1.0,Postgraduate,Unemployed,Divorced,Yes,14.16445,No,Month-to-month,No,DSL,No,No,10.77389,129.1538,1537.646
S504552,Rural,0.0,Some College,Full Time,Widowed,No,15.45622,No,Month-to-month,No,Fiber Optic,Yes,No,8.526865,180.5538,902.9359
R59213,Urban,0.0,Some College,Full Time,Separated,Yes,9.8267,No,Month-to-month,Yes,Fiber Optic,No,No,3.761516,242.6305,924.9657
W893166,Suburban,1.0,Some College,Unemployed,Separated,Yes,9.384324,Yes,Month-to-month,Yes,DSL,No,Yes,0.0,174.8495,1774.889
F474662,Rural,0.0,High School or GED,Unemployed,Married,No,11.07129,No,One year,No,Fiber Optic,Yes,No,0.0,180.7599,1372.679
H714912,Urban,0.0,High School or GED,Student,Married,No,8.807743,Yes,Two Year,No,No Internet Service,No,Yes,14.61254,127.3952,1330.997
K189332,Rural,0.0,Bachelor's,Full Time,Widowed,Yes,7.052776,No,One year,Yes,DSL,Yes,No,4.098818,185.0901,1132.635
F172554,Urban,0.0,No Degree,Full Time,Divorced,No,13.09114,No,Two Year,Yes,DSL,Yes,No,10.99657,163.5719,1620.225
H113239,Urban,0.0,No Degree,Full Time,Never Married,No,10.41554,No,Two Year,No,No Internet Service,Yes,No,8.361438,137.7732,1057.866
Y767080,Urban,0.0,Some College,Full Time,Widowed,Yes,9.849707,No,Month-to-month,No,Fiber Optic,Yes,No,5.058557,181.8839,831.9762
K696568,Rural,2.0,Postgraduate,Part Time,Separated,No,10.18736,No,Month-to-month,No,Fiber Optic,No,No,4.816947,149.5189,760.1831
M925867,Suburban,1.0,High School or GED,Full Time,Divorced,No,13.65972,No,Two Year,Yes,No Internet Service,Yes,Yes,6.470869,165.6834,884.0961
J522256,Suburban,4.0,Postgraduate,Full Time,Separated,No,9.355825,No,Two Year,No,Fiber Optic,No,No,9.079335,147.1841,959.8322
B417357,Suburban,0.0,Bachelor's,Full Time,Separated,Yes,6.852638,No,Month-to-month,Yes,DSL,Yes,No,3.984772,184.8123,1193.459
U200056,Suburban,0.0,Some College,Full Time,Married,No,12.50465,No,Two Year,No,Fiber Optic,Yes,No,17.13675,172.0702,1707.992
G472732,Urban,0.0,High School or GED,Full Time,Divorced,Yes,41.55081,No,Month-to-month,Yes,DSL,Yes,No,1.741247,202.0479,1015.143
B39992,Rural,3.0,Some College,Unemployed,Widowed,Yes,9.104332,No,One year,Yes,DSL,Yes,No,2.011058,163.0975,956.6535
U576649,Urban,1.0,Some College,Full Time,Separated,Yes,11.07699,No,Month-to-month,No,DSL,No,No,12.48694,162.3651,1795.594
B424726,Rural,0.0,Some College,Full Time,Divorced,No,12.69521,No,Two Year,Yes,Fiber Optic,No,Yes,8.870031,233.4502,1296.502
E522960,Rural,4.0,Postgraduate,Unemployed,Divorced,Yes,17.15868,Yes,Month-to-month,Yes,Fiber Optic,Yes,Yes,4.082591,179.8581,787.7559
N229523,Suburban,0.0,High School or GED,Full Time,Separated,Yes,12.36837,No,Month-to-month,No,DSL,No,No,18.9981,198.7864,2521.278
H268652,Rural,0.0,Some College,Full Time,Separated,Yes,8.735615,No,Month-to-month,No,Fiber Optic,Yes,Yes,0.0,214.1604,997.2011
C956479,Urban,0.0,High School or GED,Student,Never Married,No,8.160934,No,Month-to-month,No,DSL,Yes,No,13.99745,161.5861,0.0
H645568,Urban,0.0,High School or GED,Student,Widowed,No,11.2801,No,Two Year,No,No Internet Service,Yes,No,1.14019,127.7087,396.311
U219545,Urban,3.0,Some College,Retired,Divorced,Yes,15.45938,No,One year,No,Fiber Optic,No,Yes,6.322807,235.8506,1198.455
A233218,Urban,0.0,Some College,Full Time,Separated,No,14.78225,No,Two Year,No,Fiber Optic,No,No,23.81965,150.273,2389.305
N02391,Urban,2.0,High School or GED,Full Time,Divorced,Yes,9.405307,No,Month-to-month,No,No Internet Service,No,No,1.31809,104.9568,295.3936
Q453288,Rural,2.0,High School or GED,Unemployed,Married,No,9.995771,No,Month-to-month,No,No Internet Service,Yes,No,20.52789,113.2155,1945.332
K234017,Rural,10.0,Bachelor's,Retired,Never Married,No,11.41905,Yes,Two Year,Yes,DSL,No,No,14.86128,90.83874,2108.713
S178108,Suburban,0.0,High School or GED,Full Time,Never Married,No,9.160838,No,One year,No,No Internet Service,No,No,16.53241,115.2437,1638.08
T762967,Suburban,0.0,No Degree,Full Time,Separated,Yes,12.45388,No,One year,No,DSL,Yes,No,3.402225,222.1721,0.0
Q754506,Rural,0.0,High School or GED,Unemployed,Widowed,No,13.74834,No,Two Year,No,Fiber Optic,No,No,3.160399,139.8276,400.9669
V621966,Suburban,0.0,Other,Full Time,Married,Yes,7.945094,No,Month-to-month,Yes,No Internet Service,No,Yes,0.0,188.6462,1324.009
F997820,Urban,2.0,Some College,Full Time,Married,No,10.09678,No,One year,No,No Internet Service,No,Yes,10.40415,127.2807,1277.028
P46765,Rural,1.0,Associate's,Full Time,Married,Yes,11.99928,No,Month-to-month,No,DSL,Yes,No,13.92306,160.8469,1704.123
I644690,Suburban,4.0,Bachelor's,Full Time,Separated,No,38.73297,No,Month-to-month,No,Fiber Optic,No,Yes,0.0,202.6361,671.4099
B13324,Rural,1.0,Some College,Full Time,Widowed,Yes,9.118123,Yes,Month-to-month,No,Fiber Optic,Yes,Yes,7.218929,217.6876,1144.502
X04255,Urban,2.0,High School or GED,Full Time,Never Married,Yes,5.354774,Yes,Two Year,No,No Internet Service,Yes,No,7.244015,139.4355,1000.235
K677097,Suburban,0.0,Some College,Full Time,Married,Yes,10.97909,No,One year,No,Fiber Optic,Yes,No,4.072959,239.9403,0.0
O717824,Rural,0.0,Some College,Full Time,Separated,Yes,12.80216,No,Month-to-month,Yes,Fiber Optic,Yes,No,15.98922,184.5306,1770.234
K618805,Urban,1.0,High School or GED,Full Time,Married,Yes,5.735011,No,Month-to-month,No,Fiber Optic,No,No,2.337769,208.1442,763.719
L732594,Urban,2.0,High School or GED,Full Time,Divorced,No,11.28083,No,Two Year,Yes,DSL,No,No,28.31929,224.3677,3365.187
Z90333,Suburban,2.0,Some College,Full Time,Separated,Yes,13.36965,No,Month-to-month,Yes,DSL,Yes,No,0.0,183.9197,1479.384
V191716,Urban,1.0,Postgraduate,Full Time,Divorced,No,15.21716,No,One year,No,Fiber Optic,Yes,No,16.74543,221.1655,1893.245
F708213,Urban,0.0,Bachelor's,Full Time,Separated,No,7.838909,No,Month-to-month,No,Fiber Optic,Yes,Yes,5.321365,158.8668,502.9173
A886067,Suburban,5.0,Some College,Unemployed,Widowed,Yes,7.726282,No,Month-to-month,Yes,Fiber Optic,No,Yes,5.493065,243.2668,1178.136
M605465,Suburban,0.0,Some College,Student,Widowed,Yes,16.54103,No,Two Year,Yes,DSL,No,Yes,3.606976,213.0487,1330.058
I740777,Suburban,0.0,Postgraduate,Full Time,Never Married,No,12.64774,No,Two Year,No,No Internet Service,No,No,24.09793,143.552,2427.968
A501629,Rural,1.0,Some College,Retired,Separated,No,10.85415,No,Month-to-month,No,Fiber Optic,No,Yes,11.32392,137.0548,922.3842
U05301,Suburban,3.0,High School or GED,Full Time,Divorced,No,12.60978,No,Two Year,No,Fiber Optic,Yes,No,8.06514,147.14,866.9484
G514638,Urban,1.0,High School or GED,Full Time,Separated,No,12.27305,No,One year,No,No Internet Service,No,No,3.30098,114.3656,594.5452
X120078,Rural,0.0,Some College,Full Time,Separated,No,12.25127,No,Two Year,No,DSL,Yes,No,0.0,125.0117,0.0
O505123,Rural,3.0,Postgraduate,Full Time,Widowed,Yes,38.80735,No,Month-to-month,No,DSL,Yes,No,1.52349,204.8085,1031.357
E507994,Rural,2.0,High School or GED,Full Time,Divorced,No,11.92645,No,Two Year,Yes,No Internet Service,No,No,10.15451,149.817,1224.728
K171161,Urban,0.0,No Degree,Part Time,Never Married,Yes,11.66965,No,One year,No,Fiber Optic,Yes,Yes,6.418936,266.7997,1103.319
R570772,Urban,1.0,Bachelor's,Part Time,Separated,No,15.27836,No,One year,No,Fiber Optic,Yes,Yes,8.052952,182.1355,910.2692
R470956,Urban,0.0,Bachelor's,Full Time,Never Married,Yes,12.91969,No,Month-to-month,No,No Internet Service,Yes,No,9.688409,182.4003,1331.662
M643332,Rural,3.0,Bachelor's,Full Time,Separated,No,3.733639,Yes,Month-to-month,No,DSL,Yes,No,22.05456,175.3763,2701.761
L739156,Rural,0.0,High School or GED,Full Time,Separated,No,8.911592,No,One year,No,Fiber Optic,No,No,4.164919,159.9235,0.0
I67005,Urban,2.0,Some College,Part Time,Never Married,No,9.899405,No,Month-to-month,Yes,Fiber Optic,No,Yes,0.0,220.4868,1059.389
Q495449,Rural,2.0,Postgraduate,Full Time,Married,Yes,12.6991,Yes,Two Year,No,DSL,No,Yes,6.602711,197.9697,1569.492
G924469,Rural,1.0,Some College,Full Time,Married,Yes,13.03276,No,Two Year,No,DSL,Yes,No,19.56071,243.4158,2715.022
P589193,Urban,2.0,High School or GED,Full Time,Never Married,No,14.2039,No,One year,Yes,DSL,No,Yes,5.458881,142.9839,1238.892
A143106,Suburban,0.0,Postgraduate,Full Time,Separated,Yes,6.444892,No,Month-to-month,Yes,No Internet Service,Yes,Yes,18.601,235.115,2291.447
U736350,Urban,3.0,Bachelor's,Unemployed,Separated,Yes,11.21524,Yes,Month-to-month,No,Fiber Optic,No,No,19.48354,138.0357,0.0
W823366,Urban,3.0,High School or GED,Part Time,Separated,No,13.86874,No,Month-to-month,Yes,Fiber Optic,No,No,9.274687,167.8338,1170.726
Q52006,Rural,3.0,No Degree,Unemployed,Never Married,No,10.03188,No,One year,No,Fiber Optic,Yes,No,8.172776,185.919,0.0
D213521,Urban,0.0,Bachelor's,Full Time,Widowed,Yes,9.578705,No,Month-to-month,No,No Internet Service,No,Yes,0.0,120.1405,1439.52
A65734,Urban,0.0,High School or GED,Full Time,Never Married,Yes,6.760018,No,Month-to-month,No,Fiber Optic,No,Yes,9.517804,164.5209,1104.303
U610444,Urban,1.0,High School or GED,Full Time,Never Married,No,16.84542,No,Two Year,Yes,No Internet Service,Yes,Yes,1.649887,136.1094,490.5057
F225995,Urban,0.0,Some College,Full Time,Married,No,7.576187,No,Month-to-month,Yes,Fiber Optic,No,No,25.46342,182.1978,2585.068
W96676,Urban,0.0,Bachelor's,Full Time,Never Married,No,10.87883,No,Month-to-month,No,Fiber Optic,No,No,12.69881,174.2282,1469.855
V836362,Urban,2.0,Some College,Full Time,Separated,Yes,12.92846,No,Month-to-month,Yes,DSL,No,No,2.865504,187.6302,1123.373
D671064,Suburban,4.0,Some College,Full Time,Divorced,No,6.67892,No,Two Year,No,DSL,No,No,4.661936,128.119,946.0177
D135530,Suburban,0.0,Postgraduate,Full Time,Divorced,Yes,14.58124,No,Month-to-month,Yes,DSL,No,No,20.10599,188.8477,2595.465
A821790,Suburban,0.0,Some College,Full Time,Widowed,Yes,6.817041,No,Month-to-month,No,DSL,No,No,7.633263,151.935,1357.166
D212939,Suburban,5.0,Some College,Full Time,Never Married,No,13.3215,No,Month-to-month,Yes,No Internet Service,No,No,19.9534,127.7126,2098.351
E885584,Rural,3.0,Bachelor's,Full Time,Widowed,Yes,15.2915,No,One year,No,Fiber Optic,Yes,No,2.141515,277.3995,1094.029
G48472,Suburban,3.0,Associate's,Full Time,Separated,No,12.08473,No,Month-to-month,Yes,No Internet Service,Yes,No,7.294292,136.4778,983.0214
Z99425,Urban,2.0,Bachelor's,Full Time,Divorced,No,10.48449,No,Month-to-month,No,DSL,Yes,Yes,14.69884,138.1488,1705.411
M387930,Suburban,1.0,High School or GED,Full Time,Divorced,Yes,8.249977,No,Month-to-month,Yes,Fiber Optic,Yes,No,3.260154,255.1158,887.9936
M927991,Suburban,0.0,Bachelor's,Unemployed,Separated,No,1.248096,No,One year,No,Fiber Optic,No,Yes,0.0,147.7221,1281.098
K76431,Urban,1.0,No Degree,Full Time,Separated,No,9.828243,No,One year,No,DSL,Yes,No,9.564915,257.6223,1984.206
J241242,Suburban,0.0,Some College,Full Time,Separated,Yes,10.00119,No,Month-to-month,No,No Internet Service,Yes,No,3.23817,146.0095,443.3625
X757859,Urban,0.0,Some College,Full Time,Separated,Yes,6.608686,Yes,Month-to-month,No,Fiber Optic,No,No,1.865935,158.8571,514.9288
J552619,Urban,4.0,No Degree,Full Time,Separated,No,10.12349,No,Month-to-month,No,DSL,No,No,15.10612,106.9758,2006.056
Y51592,Suburban,0.0,Some College,Unemployed,Married,No,8.118109,No,Month-to-month,No,Fiber Optic,No,No,11.12611,147.6614,978.1727
P372865,Urban,4.0,No Degree,Full Time,Married,Yes,7.076478,Yes,Month-to-month,No,DSL,Yes,Yes,14.40375,234.8745,2394.465
W83230,Urban,1.0,High School or GED,Unemployed,Widowed,No,14.49207,No,Month-to-month,No,Fiber Optic,No,No,9.121337,114.135,770.7911
M791093,Rural,1.0,Bachelor's,Full Time,Married,Yes,5.967908,No,One year,No,No Internet Service,Yes,No,1.11588,231.6958,891.6298
I440271,Suburban,0.0,High School or GED,Full Time,Divorced,No,7.301528,Yes,Month-to-month,Yes,No Internet Service,No,No,5.126165,126.662,703.0577
P325481,Suburban,4.0,Associate's,Unemployed,Widowed,No,10.49055,No,Month-to-month,Yes,DSL,Yes,No,13.61148,200.9931,2072.299
J68487,Suburban,2.0,Some College,Part Time,Married,No,6.673154,No,Month-to-month,No,No Internet Service,Yes,Yes,21.72968,127.3766,2087.791
B724639,Suburban,0.0,Bachelor's,Full Time,Married,Yes,11.37431,No,Month-to-month,Yes,Fiber Optic,No,No,7.283667,230.2741,1064.97
O779572,Rural,0.0,Some College,Full Time,Separated,Yes,10.14392,No,Month-to-month,No,DSL,No,No,5.560793,160.9714,1246.155
M771410,Rural,2.0,High School or GED,Student,Never Married,No,10.53419,No,Two Year,No,No Internet Service,No,No,0.0,78.26467,638.1637
S281786,Urban,0.0,High School or GED,Full Time,Married,No,12.73435,Yes,Two Year,No,Fiber Optic,Yes,Yes,5.682535,207.0597,942.745
Z411399,Rural,2.0,Some College,Student,Married,Yes,11.85861,No,Month-to-month,No,Fiber Optic,Yes,No,4.51753,255.0049,1187.095
Z726484,Rural,0.0,High School or GED,Full Time,Separated,No,41.24707,No,Month-to-month,Yes,Fiber Optic,No,No,4.723073,189.3657,660.1932
Q314433,Urban,2.0,High School or GED,Retired,Divorced,Yes,11.50398,No,Month-to-month,Yes,Fiber Optic,No,No,3.656765,186.5994,0.0
L712758,Rural,2.0,High School or GED,Full Time,Separated,Yes,11.5083,No,Month-to-month,Yes,Fiber Optic,No,No,1.946824,210.6876,654.0701
B652550,Rural,4.0,Bachelor's,Full Time,Separated,No,4.126768,Yes,One year,Yes,No Internet Service,Yes,Yes,0.0,159.8029,678.2091
H842993,Rural,0.0,Associate's,Full Time,Separated,No,10.96868,No,Month-to-month,No,Fiber Optic,No,No,12.70316,150.292,0.0
U970048,Urban,0.0,High School or GED,Full Time,Separated,No,6.146281,No,Two Year,No,DSL,No,No,1.347728,139.1795,767.0616
F64095,Suburban,0.0,Associate's,Full Time,Separated,No,5.587695,No,One year,No,DSL,Yes,No,13.19063,160.8768,2119.656
J695377,Urban,1.0,Postgraduate,Part Time,Never Married,No,7.191519,No,One year,Yes,DSL,Yes,Yes,21.42226,139.8945,2520.72
Q291482,Rural,8.0,Some College,Full Time,Divorced,No,5.471012,No,One year,Yes,No Internet Service,Yes,Yes,6.186286,150.4787,1165.027
K965510,Rural,1.0,Associate's,Full Time,Never Married,Yes,12.66024,No,Month-to-month,No,No Internet Service,No,Yes,3.922369,130.0329,564.1884
B149716,Urban,0.0,Some College,Full Time,Divorced,Yes,6.033577,Yes,Month-to-month,No,Fiber Optic,No,No,13.21733,229.8013,1599.616
B179311,Rural,9.0,Bachelor's,Retired,Married,No,12.10909,No,Month-to-month,No,Fiber Optic,No,No,9.938448,150.3119,1390.889
H548788,Rural,0.0,Bachelor's,Full Time,Divorced,Yes,10.83329,No,Month-to-month,Yes,No Internet Service,No,No,12.12501,140.5247,1419.041
I714198,Urban,1.0,Bachelor's,Part Time,Separated,Yes,42.78481,No,Month-to-month,Yes,No Internet Service,No,Yes,15.10828,226.7215,0.0
Y161235,Rural,8.0,High School or GED,Full Time,Married,No,9.259889,No,Two Year,No,No Internet Service,No,No,11.19005,117.8354,1380.517
Y481533,Urban,0.0,Bachelor's,Full Time,Separated,No,11.28339,No,Two Year,Yes,DSL,No,No,12.18592,128.5809,1638.62
G569192,Urban,2.0,Some College,Full Time,Divorced,Yes,10.32785,No,Month-to-month,No,DSL,No,No,17.95225,139.315,2190.04
G581130,Suburban,1.0,No Degree,Full Time,Separated,No,11.34923,No,One year,No,DSL,No,No,19.78766,164.6288,2396.551
E814583,Rural,4.0,Some College,Full Time,Widowed,No,10.62098,Yes,Two Year,No,No Internet Service,Yes,No,11.20643,159.0574,1452.317
R496936,Urban,0.0,Postgraduate,Full Time,Separated,Yes,11.75973,No,Month-to-month,No,DSL,Yes,Yes,2.582668,164.7812,866.3476
B512858,Urban,0.0,Some College,Retired,Separated,No,10.01811,No,Month-to-month,No,Fiber Optic,No,No,8.152935,124.2903,0.0
A127838,Urban,0.0,High School or GED,Full Time,Never Married,Yes,8.572252,No,Month-to-month,No,DSL,No,Yes,5.402848,216.8357,1445.493
L729864,Urban,7.0,Some College,Student,Divorced,Yes,8.199527,No,One year,Yes,DSL,Yes,Yes,7.969762,230.3261,1848.364
K798028,Urban,3.0,Associate's,Full Time,Widowed,No,12.68561,No,One year,No,DSL,No,No,6.106821,108.1789,1149.045
S655334,Urban,0.0,High School or GED,Full Time,Separated,No,11.66987,No,One year,No,Fiber Optic,Yes,No,6.463724,156.7657,742.5951
N646505,Urban,10.0,High School or GED,Unemployed,Separated,Yes,9.701462,No,Month-to-month,No,Fiber Optic,Yes,No,8.285158,276.3651,1824.88
U452069,Rural,0.0,High School or GED,Part Time,Divorced,No,10.3471,No,Two Year,No,Fiber Optic,No,No,17.7076,220.4576,2217.378
O697874,Rural,0.0,Bachelor's,Student,Never Married,No,13.68306,No,One year,No,No Internet Service,No,No,31.81602,131.3253,2977.361
B675944,Rural,3.0,Some College,Full Time,Widowed,No,12.67164,No,Month-to-month,No,Fiber Optic,No,No,23.55037,127.3956,2097.129
M985747,Suburban,3.0,No Degree,Retired,Never Married,Yes,13.89962,No,Month-to-month,No,Fiber Optic,Yes,Yes,22.30566,183.8533,2313.443
E607371,Rural,2.0,High School or GED,Student,Widowed,Yes,9.023988,No,Month-to-month,No,DSL,Yes,No,9.975367,172.9668,1476.916
C656833,Suburban,4.0,Bachelor's,Full Time,Married,Yes,13.38016,No,Month-to-month,Yes,Fiber Optic,No,No,1.358678,231.5345,861.1556
Y672361,Rural,0.0,High School or GED,Full Time,Married,Yes,12.17038,No,Month-to-month,No,Fiber Optic,Yes,No,2.222289,188.5748,497.5901
B230779,Urban,0.0,Postgraduate,Full Time,Never Married,Yes,12.23657,No,Month-to-month,No,Fiber Optic,Yes,Yes,7.028485,193.7348,896.0734
I953052,Urban,2.0,High School or GED,Full Time,Never Married,Yes,10.46536,Yes,One year,No,Fiber Optic,Yes,Yes,19.04207,266.798,2183.451
J192276,Suburban,3.0,Postgraduate,Full Time,Divorced,Yes,10.76833,No,Month-to-month,Yes,Fiber Optic,Yes,Yes,7.848542,266.0917,1478.746
N375820,Urban,1.0,Bachelor's,Student,Widowed,Yes,10.42853,No,One year,No,DSL,Yes,Yes,7.539374,186.9621,0.0
G307248,Urban,0.0,Associate's,Full Time,Married,Yes,5.641458,No,One year,No,DSL,Yes,No,11.07238,165.4057,1837.392
Z272036,Rural,3.0,High School or GED,Student,Divorced,Yes,9.243915,No,One year,Yes,Fiber Optic,No,No,11.86797,244.396,1597.444
H19974,Suburban,3.0,Other,Full Time,Married,No,9.252601,Yes,Two Year,No,Fiber Optic,No,Yes,7.649477,193.718,956.2197
P555585,Suburban,3.0,Some College,Full Time,Never Married,No,15.33768,No,Two Year,Yes,Fiber Optic,No,No,16.60351,229.5539,1981.14
D460465,Rural,4.0,No Degree,Full Time,Widowed,Yes,8.996886,No,Two Year,Yes,DSL,Yes,No,4.030411,159.7025,1097.688
U602748,Urban,2.0,Some College,Retired,Divorced,Yes,9.846821,Yes,Month-to-month,No,Fiber Optic,Yes,No,14.34892,255.9581,1874.421
H856152,Rural,2.0,Associate's,Retired,Divorced,Yes,5.422197,No,Month-to-month,No,DSL,No,No,19.30476,214.5745,2668.981
Y264144,Suburban,6.0,High School or GED,Full Time,Divorced,No,9.91742,No,Two Year,No,No Internet Service,Yes,No,8.584144,114.2156,1077.237
